"Laikotarpis","Rodiklis","Administracinė teritorija","Žemės ūkio augalai","Ūkio tipas","Matavimo vienetai","Reikšmė"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Grikiai","Visi ūkiai","t iš 1 hektaro","0.85"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","2.44"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kukurūzai","Visi ūkiai","t iš 1 hektaro","8.86"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kiti javai","Visi ūkiai","t iš 1 hektaro","0.65"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","1.47"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Žirniai","Visi ūkiai","t iš 1 hektaro","1.44"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pupos","Visi ūkiai","t iš 1 hektaro","1.43"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Vikiai","Visi ūkiai","t iš 1 hektaro","0.98"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Ankštinių augalų mišiniai grūdams","Visi ūkiai","t iš 1 hektaro","1.86"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Lubinai","Visi ūkiai","t iš 1 hektaro","1.28"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Saldieji lubinai","Visi ūkiai","t iš 1 hektaro","1.28"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Linai (pluoštiniai ir sėmeniniai), pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštiniai linai, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštiniai linai, pluoštas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Sėmeniniai linai","Visi ūkiai","t iš 1 hektaro","0.50"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Linų sėmenys (pluoštinių ir sėmeninių linų)","Visi ūkiai","t iš 1 hektaro","0.50"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštiniai linai, sėmenys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Cukriniai runkeliai (perdirbimui)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Rapsai","Visi ūkiai","t iš 1 hektaro","2.56"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Žieminiai rapsai","Visi ūkiai","t iš 1 hektaro","2.69"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Vasariniai rapsai","Visi ūkiai","t iš 1 hektaro","0.80"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kiti aliejiniai augalai (garstyčios, saulėgrąžos ir kt.; išskyrus pluoštinių kanapių sėklas)","Visi ūkiai","t iš 1 hektaro","0.49"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Sojos","Visi ūkiai","t iš 1 hektaro","0.90"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Aromatiniai, medicininiai, prieskoniniai augalai (išskyrus kmynus, pluoštinių kanapių žiedus, lapelius)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kmynai","Visi ūkiai","t iš 1 hektaro","0.41"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kiti augalai, skirti energetiniams ir pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kiti augalai, skirti pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kiti augalai, skirti energetiniams tikslams (drambliažolė, nendriniai dryžučiai ir kt.)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštinės kanapės, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Žaliavinės pluoštinių kanapių dalys","Visi ūkiai","t iš 1 hektaro","3.32"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštinių kanapių sėklos","Visi ūkiai","t iš 1 hektaro","1.31"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pluoštinių kanapių žiedai, lapeliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Braškės","Visi ūkiai","t iš 1 hektaro","1.49"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","15.35"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","28.88"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","48.33"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","97.47"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","9.20"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kopūstai","Visi ūkiai","t iš 1 hektaro","17.59"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Morkos","Visi ūkiai","t iš 1 hektaro","10.36"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Svogūnai","Visi ūkiai","t iš 1 hektaro","6.84"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Burokėliai","Visi ūkiai","t iš 1 hektaro","11.35"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","17.52"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro","2.71"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","15.11"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro","2.44"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Vienmetės žolės ir kiti vienmečiai augalai žaliam pašarui, šienui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Vienmečių žolių ir kitų vienmečių augalų šienas","Visi ūkiai","t iš 1 hektaro","1.56"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Vienmečių žolių ir kitų vienmečių augalų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","2.93"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiametės žolės iki 5 metų","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Liucernos (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Dobilai ir jų mišiniai (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiametės žolės iki 5 metų, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiamečių žolių iki 5 metų šienas","Visi ūkiai","t iš 1 hektaro","2.38"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Liucernų šienas","Visi ūkiai","t iš 1 hektaro","7.16"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Dobilų ir jų mišinių šienas","Visi ūkiai","t iš 1 hektaro","1.93"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiamečių žolių iki 5 metų šienas, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","2.24"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.72"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Liucernų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","9.42"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Dobilų ir jų mišinių žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.28"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","4.36"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kultūrinės ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kultūrinių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","2.10"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Kultūrinių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","3.08"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pievos ir natūralios ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pievų ir natūralių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.33"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Pievų ir natūralių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","3.69"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Sodai ir uogynai","Visi ūkiai","t iš 1 hektaro","1.39"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Obelys","Visi ūkiai","t iš 1 hektaro","1.77"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Juodieji serbentai","Visi ūkiai","t iš 1 hektaro","0.37"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Bulvės","Visi ūkiai","t iš 1 hektaro","12.03"
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Ankstyvosios bulvės","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Vilniaus apskritis","Bulvės, išskyrus ankstyvąsias","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Grūdiniai augalai","Visi ūkiai","t iš 1 hektaro","2.14"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Javai","Visi ūkiai","t iš 1 hektaro","2.15"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai javai","Visi ūkiai","t iš 1 hektaro","2.33"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai kviečiai","Visi ūkiai","t iš 1 hektaro","2.52"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.21"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai rugiai","Visi ūkiai","t iš 1 hektaro","1.88"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","1.60"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","1.58"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","1.59"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","1.19"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","1.29"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai rugiai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Avižos","Visi ūkiai","t iš 1 hektaro","1.81"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Grikiai","Visi ūkiai","t iš 1 hektaro","0.74"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","1.92"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kukurūzai","Visi ūkiai","t iš 1 hektaro","1.61"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kiti javai","Visi ūkiai","t iš 1 hektaro","0.50"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","2.12"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žirniai","Visi ūkiai","t iš 1 hektaro","1.59"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pupos","Visi ūkiai","t iš 1 hektaro","3.23"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vikiai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Ankštinių augalų mišiniai grūdams","Visi ūkiai","t iš 1 hektaro","1.07"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Lubinai","Visi ūkiai","t iš 1 hektaro","1.35"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Saldieji lubinai","Visi ūkiai","t iš 1 hektaro","1.35"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Linai (pluoštiniai ir sėmeniniai), pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštiniai linai, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštiniai linai, pluoštas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Sėmeniniai linai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Linų sėmenys (pluoštinių ir sėmeninių linų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštiniai linai, sėmenys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Cukriniai runkeliai (perdirbimui)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Rapsai","Visi ūkiai","t iš 1 hektaro","2.66"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žieminiai rapsai","Visi ūkiai","t iš 1 hektaro","2.66"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Vasariniai rapsai","Visi ūkiai","t iš 1 hektaro","1.72"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kiti aliejiniai augalai (garstyčios, saulėgrąžos ir kt.; išskyrus pluoštinių kanapių sėklas)","Visi ūkiai","t iš 1 hektaro","0.43"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Sojos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Aromatiniai, medicininiai, prieskoniniai augalai (išskyrus kmynus, pluoštinių kanapių žiedus, lapelius)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kmynai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kiti augalai, skirti energetiniams ir pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kiti augalai, skirti pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kiti augalai, skirti energetiniams tikslams (drambliažolė, nendriniai dryžučiai ir kt.)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštinės kanapės, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Žaliavinės pluoštinių kanapių dalys","Visi ūkiai","t iš 1 hektaro","0.40"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštinių kanapių sėklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pluoštinių kanapių žiedai, lapeliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Braškės","Visi ūkiai","t iš 1 hektaro","2.14"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","55.81"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","147.36"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","167.14"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","202.27"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","6.48"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kopūstai","Visi ūkiai","t iš 1 hektaro","14.22"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Morkos","Visi ūkiai","t iš 1 hektaro","5.41"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Svogūnai","Visi ūkiai","t iš 1 hektaro","9.40"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Burokėliai","Visi ūkiai","t iš 1 hektaro","13.10"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","13.69"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","1.61"
"2023","Žemės ūkio augalų derlingumas","Elektrėnų sav.","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro",
